Borough,Month,Year,Cars_And_Taxis,Buses_and_Coaches,Motorbikes,HGVs,LGVs
Redbridge,12,2019,26.100808578328387,0.6071761897274627,0.9575251159052781,2.0278354927209383,6.746484962269079
Redbridge,12,2020,26.619122125675936,0.702563157483411,1.015287078106198,1.926642860659693,6.771034777003663
Redbridge,12,2021,26.742617817363943,0.7249374929937269,1.0309751976911574,1.9047409177233314,6.777421011499329
Sutton,1,2018,25.718318375276,0.5378411869102714,0.9135792566186436,2.102641882546375,6.728556168519667
Sutton,1,2019,25.37849809846834,0.47521876751189585,0.8744731967226336,2.1682909045539316,6.712429142594974
Sutton,1,2020,25.620202264563734,0.5195658500976114,0.9021907427662114,2.1213074957737987,6.723844391271565
Sutton,1,2021,25.958411711672095,0.5816811910918894,0.9409769650629055,2.056082636410944,6.740219965689506
Sutton,2,2018,25.71683458313325,0.5365780658662678,0.9132383490214503,2.1030760651899536,6.728450866117951
Sutton,2,2019,25.39472019935389,0.4778385215603667,0.8765343211148159,2.1658954321480355,6.713459178527488
Sutton,2,2020,26.14533948844038,0.6162950430028242,0.9628092909231211,2.0220411104560934,6.7484307208809255
Sutton,2,2021,26.111757927006277,0.6097012446288984,0.9584326544546067,2.0256651513343367,6.747428525567584
Sutton,3,2018,25.710948199358818,0.5357188842136698,0.912587639082267,2.1035315368184913,6.728738982933095
Sutton,3,2019,25.90334813319752,0.5707350716159685,0.9345175717283816,2.0669971063693415,6.7375620780782794
Sutton,3,2020,26.469087216631802,0.6753992295979396,0.9992828789075844,1.9589887733405402,6.763706646714078
Sutton,3,2021,26.08723298379757,0.6054730783294546,0.9553941629725052,2.0306073489116185,6.746337329813433
Sutton,4,2018,25.813957791697444,0.5550049099840481,0.9239560937836802,2.0841893451950098,6.733539067024862
Sutton,4,2019,25.95621488921331,0.5805099476255488,0.9396585869300035,2.0558961167517267,6.740250169446905
Sutton,4,2020,26.854791501187684,0.7459278723774704,1.0424597946601168,1.8809562922791272,6.781801315610519
Sutton,4,2021,26.51979360878363,0.6846417721081073,1.0045779159227233,1.9470487673188135,6.766125461482126
Sutton,5,2018,25.927365874408938,0.5757887367533802,0.9373225209014001,2.0624184025618493,6.738564200788342
Sutton,5,2019,25.890797752067847,0.5689761643080167,0.9334089986622653,2.0689790512252078,6.736965874604036
Sutton,5,2020,27.389927251951285,0.8429928495827695,1.1036505130599674,1.7810608315909384,6.80715977021812
Sutton,5,2021,26.239889797629985,0.633266464727481,0.9734029145060445,2.000480311479087,6.7536099119852375
Sutton,6,2018,26.32256564598594,0.6472837780189766,0.9829018739677643,1.9849941092032481,6.756926202364121
Sutton,6,2019,26.1795015971153,0.6222693158050233,0.9661128306850572,2.012662748427082,6.750040035851099
Sutton,6,2020,26.76279019426584,0.7294094700414929,1.032104847428032,1.89923905284463,6.777336208998448
Sutton,6,2021,26.375987388212444,0.6581717255473434,0.9886239850414478,1.9742275141745707,6.759708407214001
Sutton,7,2018,25.728301815293197,0.538644057186443,0.9146834313960996,2.1005115836006643,6.729174284907977
Sutton,7,2019,26.087286101502837,0.605124740093886,0.9555150497241425,2.0313060091321242,6.74545858562246
Sutton,7,2020,26.439430107209,0.6698049472017538,0.9949103168211897,1.9624463725177648,6.762378985660382
Sutton,7,2021,26.331138502275916,0.649588431196246,0.9829009384048103,1.9834567231312612,6.757478299483113
Sutton,8,2018,25.808852104007023,0.5539711011405927,0.9236792373174554,2.0847132475263646,6.733470640064212
Sutton,8,2019,26.106268601915335,0.6089457555329671,0.9574129247693393,2.027473653174954,6.746912232384284
Sutton,8,2020,26.24178823802528,0.6335568180560267,0.9735254473642754,2.0003884013730917,6.752594598971126
Sutton,8,2021,26.666150366153953,0.7114111122054514,1.0217434515600365,1.9174020926594986,6.772847864777953
Sutton,9,2018,25.749631560995326,0.54323981613792,0.9165230224744578,2.0964171922522237,6.7305067143374435
Sutton,9,2019,26.34435777800287,0.6526280159041007,0.984574931964834,1.9812050048501617,6.7576240538485735
Sutton,9,2020,25.901153744394506,0.5710406561842849,0.9339292795587587,2.066209061265624,6.737073400739275
Sutton,9,2021,25.911443007781166,0.5728411932808251,0.9356483667398903,2.064704755607374,6.737598366272338
Sutton,10,2018,25.537532733070943,0.5038896651595999,0.8925143406227748,2.1379619347304746,6.7202829344047075
Sutton,10,2019,25.93876639744458,0.5775317035263768,0.9385822795856471,2.0593255078936155,6.73857770424784
Sutton,10,2020,25.9559538105843,0.5807842574482452,0.9402678944376778,2.056294888848513,6.73979870852731
Sutton,10,2021,25.80986803240401,0.5543059622188089,0.9235943758051681,2.084634161385968,6.7327933948442
Sutton,11,2018,25.567758127141055,0.5094734139803788,0.8963567240448128,2.1318857573687326,6.721483846899899
Sutton,11,2019,25.498898053588306,0.49732531929728907,0.8883381769022802,2.1451228869937338,6.7178808072535725
Sutton,11,2020,25.6566183971709,0.526111371594085,0.9055366620541648,2.114542522054537,6.726147927861731
Sutton,11,2021,25.590633646583257,0.514342320992365,0.8984092257099313,2.127102373532006,6.722678312178358
Sutton,12,2018,25.58996093189342,0.5138382443958527,0.8987477547157554,2.127511781443968,6.722591918051876
Sutton,12,2019,25.69716807248991,0.5334236940661631,0.910447742657522,2.1072581910295565,6.727959587836298
Sutton,12,2020,25.932220557018184,0.5764626710900742,0.9377622984605015,2.0610475410928064,6.738966153484114
Sutton,12,2021,25.881674858197677,0.5676647204463762,0.9319563270041343,2.070768373543797,6.736520189673457
Wandsworth,1,2018,25.53342049954052,0.5037551261969784,0.8918628987263408,2.138426362845227,6.719914481484117
Wandsworth,1,2019,25.384511189514196,0.47641819105520194,0.8751599482099555,2.1676925325544767,6.712889957866856
Wandsworth,1,2020,25.540635144271597,0.5048021998499149,0.8932515408769715,2.1370626919759013,6.72058297260991
Wandsworth,1,2021,25.74004610674927,0.5406673560042111,0.9158085114577768,2.0982637466063285,6.729645585377737
Wandsworth,2,2018,25.454719442112292,0.48869056840732866,0.8835140283185077,2.153842540302713,6.716289341478693
Wandsworth,2,2019,25.452042991676294,0.48855101957333114,0.8830379520528813,2.1544541591890654,6.716252176963414
Wandsworth,2,2020,25.661936826146544,0.5266466746929116,0.9071805295602452,2.1133594453607585,6.7259673859270475
Wandsworth,2,2021,26.034179312604046,0.5951079452945286,0.9491838890852798,2.0412999543171924,6.743582578308491
Wandsworth,3,2018,25.578321959740215,0.5110348840273697,0.8971636951416823,2.129319842975752,6.722106752554819
Wandsworth,3,2019,25.526788376128295,0.5020163433190984,0.8914002305949211,2.140107791404797,6.719400818173963
Wandsworth,3,2020,25.92387229571541,0.5745703613762961,0.9363242333724303,2.0626347227806017,6.737993232116851
Wandsworth,3,2021,25.826569183556416,0.5572973415970732,0.9259153528073747,2.0811918247094496,6.734076987581634
Wandsworth,4,2018,25.731188942657703,0.5398352209498883,0.9143399268008298,2.1003512111027254,6.7290210515311975
Wandsworth,4,2019,25.758920945931706,0.5444596107608796,0.9171772895206509,2.0950900576248026,6.730614768960039
Wandsworth,4,2020,27.062780850101678,0.7841265389606493,1.0665772688519164,1.8402426696684446,6.791848057885722
Wandsworth,4,2021,26.093402836683655,0.6065971350388458,0.9564782673587202,2.029412946718569,6.746089593882962
Wandsworth,5,2018,25.687460633317244,0.5311806683980008,0.9099919885761834,2.1081782790163204,6.726830145880165
Wandsworth,5,2019,25.79826852922242,0.5519004214810351,0.9220534982952145,2.0873778415768096,6.732854886049597
Wandsworth,5,2020,27.01869788730194,0.7758646947943643,1.0626185883035608,1.8487213140676728,6.789060901930399
Wandsworth,5,2021,25.954845074799902,0.5807718948714874,0.9403795891189035,2.0563895728510397,6.740039457123895
Wandsworth,6,2018,25.742701306137576,0.5412155431381529,0.916122016550462,2.0977804245186316,6.729372635776767
Wandsworth,6,2019,25.921594736421234,0.5749941142420018,0.9364323411194555,2.0632244855313044,6.738199495055849
Wandsworth,6,2020,26.45695770875086,0.6728391770113705,0.9978919798192344,1.9596338543044134,6.763423830952892
Wandsworth,6,2021,26.03299676340919,0.5952732307275584,0.9496779947780091,2.0412297535972557,6.743819918420988
Wandsworth,7,2018,25.66280251500578,0.5269103731792663,0.9067886001289954,2.1137534558858424,6.726166177213831
Wandsworth,7,2019,25.743709431398507,0.54234255569985,0.9161318204732474,2.0974077357669905,6.729505727780943
Wandsworth,7,2020,26.228783099316953,0.6311555084297654,0.9713039545258069,2.003140556974469,6.753231483638484
Wandsworth,7,2021,26.02025563998865,0.592244237161303,0.9476864087627026,2.0435384713676568,6.7431211101801765
Wandsworth,8,2018,25.87289633791339,0.5657262861018522,0.9310614570878979,2.0721714324297134,6.735819202397572
Wandsworth,8,2019,25.942680445192362,0.5783970975994611,0.9394115788244691,2.0588182402647486,6.739088733384355
Wandsworth,8,2020,26.009896767803678,0.5913657672144773,0.9467696164227343,2.0454803415338305,6.742177987731941
Wandsworth,8,2021,26.245238498057613,0.6341999159496122,0.973155216678754,2.000224667441246,6.75297176436154
Wandsworth,9,2018,25.684032368062212,0.5309815157079237,0.9091414451076807,2.1091235669591186,6.726831782874235
Wandsworth,9,2019,25.85031799943504,0.5616117518239875,0.928072785761289,2.0766125256447094,6.734970281551236
Wandsworth,9,2020,25.680743968749994,0.5307825126615694,0.9090619719609581,2.1098309628278247,6.727181827301685
Wandsworth,9,2021,25.90135445305452,0.5708119489036723,0.9345161558144782,2.066705145375481,6.737387436812938
Wandsworth,10,2018,25.59978729804124,0.5154501562921217,0.8997544948565412,2.126208110552349,6.723066430375325
Wandsworth,10,2019,25.739772134542946,0.5412273316468864,0.9157768048875055,2.098361610210591,6.729959243061084
Wandsworth,10,2020,25.846424567855347,0.5613059224625279,0.9283262315999138,2.0781086003766744,6.734470765283794
Wandsworth,10,2021,25.86128898778153,0.5636715196112324,0.9296640819001012,2.074967918248288,6.735023449797195
Wandsworth,11,2018,25.679433636708282,0.5300853473955642,0.9086664331903638,2.1098751283677104,6.726625038427451
Wandsworth,11,2019,25.513152849358445,0.4998706458981066,0.8900809603788904,2.142842059677037,6.7192043203279095
Wandsworth,11,2020,25.85149989157975,0.5621361082346129,0.92837113488514,2.076392380386311,6.7350087331958
Wandsworth,11,2021,25.5613888107409,0.5085403328246993,0.8953823985191605,2.133488240447698,6.721056842800976
Wandsworth,12,2018,25.537973003981396,0.5045368838073012,0.8924400953097457,2.1380424208955957,6.720001899220651
Wandsworth,12,2019,25.609697031836685,0.5169792823542296,0.9007140198799789,2.124080421430644,6.7233573551804575
Wandsworth,12,2020,25.86473763558917,0.5641917299275465,0.9303213529894562,2.0742998264715555,6.736448168574374
Wandsworth,12,2021,25.9235474881533,0.5744958234663106,0.9365380918376855,2.062923450543909,6.73815440404554
